date;Dakar_yoff;Diourbel;Fatick;Kaffirine;Kaolak;Kedougou;Kolda;Louga;Matam;Stlouis;Tamba;Thies;Sediou;Ziguinchor
01/04/2005;2.075251;0.034086406;0.10464899;0.05387701;0.5418938;0.21861401;0.47086272;0.054026023;0.21787733;0.30178392;0.05122181;0.028318726;1.2478111;1.7721663
01/05/2005;2.6002564;0.039810315;0.09326916;0.06752368;0.5102018;1.1232896;1.0993751;0.058216974;0.23287348;0.2864562;0.18370338;0.03415998;1.322085;1.6278913
01/06/2005;4.3039618;0.37987995;0.46733394;0.44826138;0.97630733;1.73165;1.2843888;0.06541144;0.615255;0.28463173;0.6122701;0.09562541;1.6156286;2.0498297
01/07/2005;4.3588095;1.7009908;1.6625001;2.1061254;2.323024;3.395279;3.3120215;1.4304426;1.2212545;0.94776505;2.863434;1.2379167;3.2101068;3.740724
01/08/2005;3.7276409;2.801124;3.0946088;3.1255186;3.2263184;3.7649024;3.756972;2.325464;1.6562147;2.0181034;3.1268914;2.3471377;3.4877965;3.7830145
01/09/2005;3.5368464;3.2905796;3.5909638;3.7318244;3.8624845;4.0267;3.958444;2.2725034;1.7660875;1.365996;3.5766242;2.646479;3.7510498;4.150796
01/10/2005;3.0999146;1.6565342;2.1641898;3.064462;3.4439006;4.1318684;4.150848;0.4101265;1.6862266;0.31462032;3.0473144;1.095241;3.9678104;4.3931994
01/11/2005;5.832631;0.36457834;0.70472157;0.97654665;1.573856;2.0298836;2.799984;0.09002257;0.28992164;0.28602126;0.7368606;0.21993928;3.2480965;3.6761024
01/12/2005;4.106071;0.13113114;0.37717354;0.44581014;0.99187624;0.8657416;1.444364;0.05598925;0.21453016;0.27914438;0.2795644;0.11411216;2.005647;2.338387
01/01/2006;4.5504904;0.074236654;0.26028788;0.2554329;0.7951101;0.44891053;0.9156419;0.042323954;0.20304695;0.30430967;0.15205237;0.08007884;1.6326094;2.0910287
01/02/2006;2.3278706;0.06266963;0.2382761;0.1991652;0.772655;0.30757394;0.7112604;0.042973086;0.17006975;0.26007742;0.10731351;0.05438458;1.4887824;2.049816
01/03/2006;1.5997626;0.049407594;0.19106455;0.14067814;0.6869454;0.23891124;0.6121183;0.050407834;0.20404719;0.2703583;0.07315073;0.066543;1.386715;1.9515315
01/04/2006;1.8637404;0.03420748;0.13425247;0.082667455;0.61829853;0.16954122;0.5325503;0.046673696;0.23433985;0.28545085;0.047137495;0.049168244;1.2997115;1.859692
01/05/2006;2.403628;0.03871601;0.11109747;0.052731484;0.55030453;1.094603;0.83364177;0.049512833;0.23759621;0.28599334;0.36475992;0.031372532;1.3452592;1.6839318
01/06/2006;2.6672297;0.26905444;0.29188302;0.49833673;0.8761603;2.1829576;1.6649104;0.05158782;0.3982447;0.2546264;0.8199392;0.052233227;2.4708471;2.717279
01/07/2006;3.9049835;0.92000234;1.2852997;1.3556089;1.7736713;2.5240397;2.6962013;0.76021624;1.5831944;0.47360733;1.7634798;0.5987119;3.2250006;3.5689483
01/08/2006;3.4247377;2.510678;3.0968254;3.1826935;3.4324088;3.9051306;3.6149259;1.5848736;1.2533786;1.1787889;3.0493262;1.8857979;3.4575424;3.772823
01/09/2006;3.9657652;3.3113399;3.641272;3.6760905;3.786901;4.128365;3.8963985;2.8381069;2.967705;2.2409205;3.4220023;3.0564842;3.5603716;3.796188
01/10/2006;3.9261467;1.7933296;2.4070275;2.5457656;3.1157742;3.478813;3.9623203;0.6778371;0.4082499;0.60593057;2.035954;1.9354652;3.810552;4.146999
01/11/2006;5.2056017;0.24125817;0.66789985;0.6597303;1.4680494;1.270324;2.169381;0.07909257;0.23361576;0.34614933;0.2409108;0.52437466;3.3411531;3.7127762
01/12/2006;6.780811;0.07313024;0.30270034;0.24917722;0.8943258;0.4059188;0.98058116;0.04724972;0.18531922;0.3399169;0.08905213;0.20355359;2.0547574;2.3485403
01/01/2007;3.9749517;0.045498833;0.2186615;0.15295762;0.7213177;0.21560863;0.6073639;0.035590492;0.16603526;0.26013887;0.054239295;0.12946315;1.5458074;2.0522
01/02/2007;2.791196;0.03347546;0.18516742;0.11098385;0.7131919;0.15155691;0.49200934;0.034847297;0.18991716;0.31915492;0.039755367;0.106418505;1.4419006;2.0888457
01/03/2007;2.8494558;0.0294419;0.15794486;0.07823575;0.70333016;0.10208599;0.42062438;0.03880728;0.21183863;0.32061803;0.041937456;0.08285325;1.3331436;2.1157992
01/04/2007;1.4716126;0.025456771;0.10686414;0.050689094;0.56091416;0.07626833;0.3828793;0.041536987;0.23344067;0.29784533;0.045290682;0.04895497;1.197366;1.8748269
01/05/2007;1.705572;0.05908776;0.09986851;0.049521215;0.53365993;0.43507573;0.34272298;0.04351139;0.23907703;0.3354382;0.05354639;0.049775466;1.1072774;1.695063
01/06/2007;1.9954071;0.042598695;0.09653065;0.15795138;0.4930636;1.7508194;1.0349127;0.047325157;0.24336949;0.28884226;0.91253686;0.06752368;1.2646792;1.6831523
01/07/2007;3.2054298;0.6746855;1.121467;1.137333;1.5307804;2.868453;2.9504354;0.16455445;0.78719294;0.35004598;1.8452034;0.46235603;2.6685772;2.8680582
01/08/2007;2.6806817;3.0605626;3.3310876;3.2046885;3.3319294;3.6704588;3.3077607;2.6942146;3.0551515;1.7887633;3.2556765;2.6477623;3.2192142;3.6101098
01/09/2007;2.5404058;3.517312;3.6098492;3.6867094;3.6510146;4.0453076;3.886681;2.9862328;2.8975914;1.5148921;3.8722706;2.9574661;3.4369352;3.6702957
01/10/2007;3.7699678;2.650517;2.4276748;2.7068248;2.9444304;4.0322404;3.9109821;0.6302334;0.51662326;0.31093135;2.522922;2.0581875;4.1128817;4.5436406
01/11/2007;5.7253914;0.8312389;0.976759;1.0371562;1.5053219;2.0611286;2.4852958;0.16339868;0.28007197;0.34036395;0.9498149;0.74571556;3.181465;3.762939
